"frame","meanBase","meanPPAO","meanPPDP","meanComb","rawBase2","rawBase3","rawBase4","rawBase5","rawBase6","rawPPAO2","rawPPAO3","rawPPAO4","rawPPAO5","rawPPAO6","rawPPDP2","rawPPDP3","rawPPDP4","rawPPDP5","rawPPDP6","rawComb2","rawComb3","rawComb4","rawComb5","rawComb6"
963,767.5466430664,158.9155853272,55.98775711058,63.56886062624,767.487487793,767.399780273,768.456481934,767.278137207,767.111328125,157.919830322,159.557525635,157.265991211,160.374053955,159.460525513,55.6558036804,55.8698196411,56.1012802124,56.0843467712,56.2275352478,63.7031211853,63.6866950989,63.6456375122,63.0857124329,63.7231369019
964,765.8889282228,157.2014221192,55.61207885742,63.68279724124,765.985839844,766.144897461,766.20703125,765.413574219,765.69329834,157.882873535,156.224655151,156.226715088,158.074310303,157.598556519,55.2431755066,55.5937042236,55.3565979004,56.1017951965,55.76512146,63.8576011658,63.7138977051,63.7041473389,63.2165870667,63.9217529297
965,763.9799438478,156.4849639892,55.47094192506,63.66195983888,764.524658203,765.706115723,763.057373047,764.153137207,762.458435059,156.483322144,156.350906372,156.202590942,156.71786499,156.670135498,55.3447914124,55.3827705383,55.4458961487,55.6296310425,55.5516204834,63.5624961853,63.9325294495,63.3710670471,63.7652206421,63.6784858704
966,759.9022094726,158.0641479492,55.47535629272,63.58774795532,760.862854004,760.262390137,760.199768066,759.103027344,759.083007812,157.525161743,158.034790039,157.359390259,158.592147827,158.809249878,55.9026641846,55.3406867981,55.3283691406,55.2144355774,55.5906257629,63.3438644409,63.1852798462,63.8504142761,63.4675521851,64.0916290283
967,760.4614135746,159.6871643066,55.48130950928,63.63404006958,759.598266602,759.449462891,759.022460938,761.976013184,762.260864258,160.558822632,160.401260376,160.482345581,159.360961914,157.63243103,55.4972190857,55.8554496765,55.2000656128,55.4936256409,55.3601875305,63.6733512878,63.5080947876,63.8175697327,63.5060424805,63.6651420593
968,760.5338623046,159.2267974854,55.52852630616,63.22130737306,760.68939209,760.700134277,759.931335449,759.319580078,762.028869629,158.886734009,158.943710327,158.961151123,158.723022461,160.619369507,55.5865211487,55.7061004639,55.3596763611,55.3730201721,55.617313385,63.0287475586,63.4116096497,62.9055747986,63.4500999451,63.3105049133
969,756.0465698244,157.7292236328,54.87642669678,63.02412872312,756.340881348,755.227661133,755.036743164,757.106567383,756.520996094,156.857971191,158.959625244,157.395324707,157.613952637,157.819244385,54.83618927,54.9855384827,54.654510498,54.8736534119,55.0322418213,62.4154472351,63.1621856689,63.033367157,63.2453269958,63.2643165588
970,754.4086669924,156.4863006592,54.92107696532,62.88832855226,752.75958252,754.272583008,755.072143555,755.633117676,754.305908203,156.623428345,155.596481323,157.526184082,156.406341553,156.279067993,54.815662384,54.7669067383,55.1559257507,54.6971054077,55.1697845459,63.1370353699,62.6140632629,62.8640022278,62.680267334,63.1462745667
971,753.494519043,158.3082366942,54.96357192992,63.07113876344,754.842773438,752.43572998,752.547607422,755.93182373,751.714660645,158.342208862,157.609848022,158.856460571,158.311935425,158.420730591,54.8818664551,55.3268280029,54.7812767029,54.8413238525,54.9865646362,63.1159934998,63.4249534607,62.8496322632,63.2622642517,62.7028503418
972,754.1908691406,159.0955200194,54.9619300842,62.87385635378,754.182739258,754.425537109,753.786560059,752.987976074,755.571533203,159.183380127,158.341705322,160.322738647,159.193649292,158.436126709,55.0235176086,54.7997512817,55.0661125183,54.9290847778,54.9911842346,62.6366462708,63.2042694092,62.8691329956,63.0184822083,62.640750885
973,756.4130126952,159.3354980468,55.06488113402,63.20252304076,757.213317871,754.85559082,757.090698242,756.765808105,756.139648438,160.399200439,159.660675049,158.858001709,158.848754883,158.910858154,54.9696273804,55.0404510498,55.1641387939,54.8952102661,55.2549781799,63.1180458069,62.9414978027,63.5691680908,63.1396026611,63.2443008423
974,754.8604248046,159.3203094484,55.1755317688,63.01673812866,753.805053711,753.836853027,755.778381348,756.873596191,754.008239746,158.416625977,158.110229492,159.400482178,159.940383911,160.733825684,55.2796134949,55.3057861328,54.7884597778,55.545463562,54.9583358765,63.0754508972,63.350025177,62.9219970703,62.7844543457,62.9517631531
975,755.7869750978,159.836505127,55.2970626831,62.98214645386,756.066772461,754.305908203,755.486328125,756.885375977,756.190490723,159.492858887,159.680175781,159.587799072,160.206741333,160.214950562,54.9686012268,55.3586502075,55.2252120972,55.6814651489,55.2513847351,63.1272850037,63.1041908264,62.7731628418,63.0533828735,62.8527107239
976,756.5123657226,158.1561187744,55.24379043576,63.45061416626,756.728820801,756.348571777,757.157897949,756.189941406,756.13659668,158.322189331,158.585479736,157.592910767,157.935745239,158.344268799,55.5393028259,54.8941841125,55.702507019,55.0178718567,55.0650863647,63.6389656067,63.2412185669,63.8432273865,63.0831489563,63.4465103149
977,757.1244506836,161.005935669,55.1830253601,63.44804916382,758.258789062,757.175354004,757.273376465,757.49407959,755.420654297,161.193664551,161.537536621,160.764099121,160.795928955,160.738449097,55.1328315735,54.9157409668,55.3350410461,55.0404510498,55.4910621643,63.6471786499,63.6086883545,63.421875,63.1816864014,63.3808174133
978,759.5311279298,157.9821350098,55.39970703126,63.54319992064,758.59387207,760.406066895,760.637023926,758.018554688,760.00012207,156.545928955,157.934707642,159.753570557,157.680160522,157.996307373,55.2252120972,55.6034545898,55.1708106995,55.5326309204,55.4664268494,63.7816429138,63.9689674377,63.2709884644,63.2735519409,63.4208488464
979,757.0626464844,157.0821472168,55.3641921997,63.51158523558,758.79095459,757.227722168,756.467102051,757.19329834,755.634155273,157.391204834,157.623703003,158.015289307,155.792007446,156.588531494,55.4453849792,55.3206710815,55.359161377,55.3083534241,55.3873901367,63.3818435669,63.190410614,63.3885154724,63.7339134216,63.863243103
980,756.769909668,156.968008423,55.19452209474,63.50737686156,756.872009277,756.20690918,756.196105957,757.817932129,756.756591797,157.289596558,156.078903198,156.956512451,157.870040894,156.644989014,55.3673744202,55.1020393372,55.1343727112,55.247795105,55.1210289001,63.4157142639,63.8391227722,63.2109413147,63.5737876892,63.4973182678
981,754.3151733398,157.9068969726,55.19944839478,63.15130386352,754.442932129,753.719848633,755.308776855,754.22076416,753.883544922,157.815139771,158.82925415,159.738174438,157.228012085,155.923904419,55.0579032898,55.5428962708,54.9290847778,55.6147460938,54.8526115417,63.1139411926,63.1036758423,63.2186393738,63.0692901611,63.2509727478
982,751.6785400392,157.2906219482,55.49260101322,63.2465576172,749.565307617,750.993591309,752.596374512,752.342834473,752.894592285,157.73097229,157.335266113,155.708358765,156.86567688,158.812835693,55.5110778809,55.4967079163,55.499786377,55.4792556763,55.4761772156,63.5476150513,63.1360092163,63.4146881104,63.0980300903,63.0364456177
983,754.3980102538,158.0118011474,55.21340789796,63.45769729614,753.073181152,755.760925293,754.00982666,754.969543457,754.176574707,157.591369629,158.518249512,156.566986084,158.434585571,158.947814941,55.0260810852,55.1456642151,55.3181037903,55.1010131836,55.4761772156,63.4044265747,63.8001174927,63.5368347168,63.2730407715,63.274066925
984,750.2921264648,155.1653717042,54.849533844,63.4920829773,750.854003906,749.398498535,750.698486328,750.595336914,749.914306641,155.562088013,155.473815918,154.075286865,155.665252686,155.050415039,54.8007774353,54.8459396362,54.8218193054,54.6180725098,55.1610603333,63.4752502441,63.8647842407,63.6769447327,63.0970039368,63.3464317322
985,746.6542236328,153.468145752,54.7119895935,63.10039138794,747.579162598,746.750793457,745.454406738,747.595581055,745.891174316,153.319824219,152.943115234,153.153030396,153.810974121,154.11378479,54.4687232971,54.6319274902,54.5492973328,55.1128158569,54.7971839905,63.455745697,62.866569519,63.2478904724,63.0282325745,62.9035186768
986,745.693359375,153.0271850588,54.67842483522,63.21309509274,747.509338379,745.583740234,745.759277344,744.733337402,744.881103516,152.78453064,153.238739014,153.266967773,152.914886475,152.930801392,54.8485069275,54.4471664429,54.5944633484,54.6504020691,54.8515853882,63.1236915588,63.3392448425,62.9938468933,63.1924629211,63.416229248
987,744.0551513672,153.1422485354,54.53646850584,62.78845672608,745.075134277,745.006347656,744.317077637,743.382019043,742.495178223,152.338546753,153.601577759,153.342407227,153.342407227,153.086303711,54.6108856201,54.5457077026,54.7648506165,54.3732643127,54.3876342773,62.8188400269,62.7141418457,62.6207351685,63.1329307556,62.6556358337
988,741.9631347656,155.7065124512,54.5665435791,63.0412689209,742.008605957,741.139221191,741.57800293,741.835144043,743.254699707,156.051193237,157.134094238,155.235687256,154.441726685,155.66986084,54.4589729309,54.6586151123,54.39635849,54.6124267578,54.7063446045,63.209400177,63.0456809998,62.9538154602,62.9717788696,63.0256690979
989,741.253881836,151.2776123048,54.4438835144,62.24844436648,740.959594727,741.416870117,740.682983398,741.061218262,742.148742676,151.607711792,151.262313843,151.176605225,150.50378418,151.837646484,54.7494544983,54.2490653992,54.2798576355,54.4497337341,54.4913063049,62.1942481995,62.452911377,62.1085395813,62.2122116089,62.2743110657
990,740.3526611326,151.5479766844,54.18501510618,61.99286041262,741.265991211,740.208251953,740.928283691,739.362976074,739.997802734,152.078338623,152.197402954,152.834823608,150.142471313,150.486846924,54.4620513916,54.3286132812,53.8780059814,54.1248664856,54.1315383911,62.0459289551,61.7882881165,61.9422569275,62.3610458374,61.8267822266
991,739.8122436524,150.0060577394,54.07549285888,62.0518798828,740.372497559,741.254699707,739.673461914,738.738891602,739.02166748,149.795013428,149.935134888,148.861984253,152.340087891,149.098068237,54.0704650879,54.0386428833,54.1541175842,54.1110076904,54.0032310486,62.0212936401,62.1983528137,61.9709968567,61.9838256836,62.0849304199
992,737.4598510744,151.0606201172,54.3610496521,61.93558502196,737.331665039,736.301574707,737.470214844,737.36706543,738.828735352,152.042419434,149.390594482,151.377792358,150.607955933,151.884338379,54.2521438599,54.2624092102,54.0868873596,54.538520813,54.6652870178,61.9381523132,61.9386634827,61.8293495178,61.9027366638,62.0690231323
993,737.9919433594,149.7675109862,54.09304504396,61.7852104187,737.822265625,738.524902344,737.69909668,738.487915039,737.425537109,149.867889404,150.212783813,149.928970337,149.109359741,149.718551636,54.3932800293,53.9011001587,53.9837303162,54.1787528992,54.0083618164,61.510635376,61.7811050415,61.7415885925,61.9617576599,61.9309654236
994,737.7697265624,152.15039978,54.22904815674,62.35529708862,738.955993652,736.638305664,737.323913574,737.878234863,738.052185059,150.399597168,153.289031982,153.058074951,153.109924316,150.895370483,54.2583007812,54.178237915,54.169002533,54.1849098206,54.3547897339,62.1778259277,61.9314804077,62.452911377,62.3307647705,62.8835029602
995,738.203186035,154.368338013,54.4058029175,61.92029037478,738.339599609,737.342407227,738.612609863,738.020385742,738.700927734,154.327285767,155.263397217,155.649337769,153.303405762,153.29826355,54.665802002,54.5544319153,54.1577110291,54.4399833679,54.2110862732,62.1162376404,61.8683509827,61.8981208801,61.9863929749,61.7323493958
996,737.5726440428,156.2793701172,54.35489120482,62.09878921508,736.989807129,737.418884277,738.150756836,737.719604492,737.58416748,155.432250977,155.347564697,156.991409302,156.980117798,156.645507812,54.6011352539,54.1792678833,54.5354423523,54.2341804504,54.2244300842,62.0936584473,62.2240142822,62.0556793213,62.1588363647,61.9617576599
997,735.899536133,153.342504883,54.13420639038,62.05085449218,736.073242188,734.599731445,735.403442383,737.15612793,736.265136719,154.191268921,154.083496094,152.252319336,152.063964844,154.12147522,54.4235610962,54.0104179382,53.9041786194,54.0838088989,54.2490653992,61.537322998,62.309211731,62.5401611328,61.9740753174,61.8935012817
998,736.6773803712,154.6308990482,54.4051864624,62.21333999634,737.537414551,735.865356445,737.007263184,736.781494141,736.195373535,156.59161377,152.2215271,154.837417603,155.377838135,154.126098633,54.3676185608,54.4954109192,54.2480392456,54.3173217773,54.5975418091,62.627407074,62.0890388489,62.2814941406,61.8519287109,62.2168312073
999,733.7012084958,155.3183044434,54.16181640624,61.83601913454,733.411132812,733.445007324,733.665710449,734.313354492,733.670837402,154.800979614,155.675506592,155.982925415,156.026550293,154.105560303,54.0119552612,54.1613044739,53.9098243713,54.5364685059,54.1895294189,61.6543388367,62.1988677979,61.6353492737,62.0351486206,61.6563911438
1000,730.7575683594,152.9132507324,53.90972213748,61.57386627196,731.314086914,731.563537598,730.049560547,730.132141113,730.728515625,153.108886719,152.152252197,153.040115356,153.623138428,152.641860962,53.9200897217,53.7958908081,53.7840843201,53.9467773438,54.1017684937,61.2653160095,61.5049934387,61.5691452026,62.0300178528,61.4998588562
1001,730.4747802734,155.1715270996,53.90828552246,61.71120376586,731.514770508,729.174987793,731.001586914,729.600952148,731.081604004,154.201019287,155.97215271,156.12663269,154.868728638,154.689102173,53.8595275879,53.8200111389,54.0160636902,53.9247093201,53.9211158752,61.465473175,61.8195953369,61.9022254944,61.6030158997,61.7657089233
1002,732.2949829102,153.6032287596,54.23151168822,61.98885650636,732.51763916,732.038269043,731.889953613,732.726501465,732.30255127,154.842559814,154.207702637,152.174316406,153.897201538,152.894363403,54.2228889465,54.3737754822,54.3794212341,54.1033096313,54.078163147,61.9027366638,61.9761276245,62.2758522034,61.7179794312,62.0715866089
1003,730.2771972656,152.327355957,54.10330963136,61.95878219606,730.561706543,729.228881836,730.271789551,731.052368164,730.271240234,150.689056396,151.861755371,152.870239258,152.659820557,153.555908203,53.7348175049,54.2839622498,53.7635574341,54.4174003601,54.3168106079,61.9786949158,61.9792098999,62.0536270142,61.7272148132,62.0551643372
1004,728.1364501954,149.5926055908,53.86281356814,61.94944152832,728.281494141,727.270935059,728.613037109,728.649963379,727.866821289,150.516098022,149.512741089,147.920227051,150.329803467,149.684158325,53.8400268555,53.6840057373,54.1212730408,53.8913497925,53.7774124146,62.1552429199,61.8426895142,61.7533912659,61.92993927,62.0659446716
1005,728.1342895508,150.494338989,53.56237335206,62.58521957396,728.392333984,726.591430664,728.106994629,728.798278809,728.782409668,150.754745483,150.532012939,150.568954468,150.797348022,149.818634033,53.5464630127,53.3832588196,53.8579902649,53.524394989,53.4997596741,62.835773468,62.2676391602,62.2640457153,62.5740318298,62.9846076965
1006,724.785534668,150.8998840332,53.45665054322,62.34061965944,725.29864502,724.467224121,724.020751953,725.918640137,724.222412109,150.691101074,151.570770264,150.913330078,149.957199097,151.367019653,53.348361969,53.3899307251,53.4053268433,53.594707489,53.5449256897,62.4000511169,62.4867858887,62.362071991,62.5268173218,61.9273719788
1007,725.9988891604,150.8365539554,53.46835174564,62.65019454956,724.761291504,726.731567383,726.28302002,726.136230469,726.082336426,149.513778687,151.117584229,151.148391724,150.302597046,152.100418091,53.5346603394,53.3771018982,53.5587806702,53.7024841309,53.1687316895,62.6340789795,62.7264595032,62.6884803772,62.4257125854,62.7762413025
